FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.4601366742596811,0.7619047619047619,42.0,526.0,184.0,96.0,33.0,27.0,44.0,202.0,439.0,80.0,105.0,Fabio,Bring Me A Shot ,0,0.0,11.0,0.0
0.4617067833698031,0.7478991596638656,68.0,579.0,233.0,178.0,40.0,23.0,72.0,211.0,457.0,89.0,119.0,David,Yi Shengs Infirmary,0,3.0,8.0,0.0
0.4675,0.7919463087248322,62.0,554.0,237.0,98.0,28.0,18.0,60.0,187.0,400.0,118.0,149.0,Kayla,NotThanos,1,1.0,10.0,0.0
0.49528301886792453,0.7894736842105263,59.0,584.0,183.0,124.0,37.0,34.0,55.0,210.0,424.0,105.0,133.0,Bryan,Balonso Ball,1,4.0,7.0,0.0
0.4665461121157324,0.8279569892473119,65.0,735.0,267.0,158.0,38.0,31.0,81.0,258.0,553.0,154.0,186.0,Yi Sheng,Davids Fantastic Team,2,11.0,0.0,0.0
0.4870848708487085,0.8321678321678322,62.0,709.0,252.0,177.0,48.0,24.0,91.0,264.0,542.0,119.0,143.0,Chi Yen,Sit down Yisheng,2,9.0,1.0,1.0
0.48902195608782434,0.7238805970149254,76.0,663.0,245.0,151.0,46.0,18.0,92.0,245.0,501.0,97.0,134.0,Jack,He boomed me,3,4.0,7.0,0.0
0.47126436781609193,0.7925925925925926,79.0,678.0,241.0,138.0,22.0,25.0,66.0,246.0,522.0,107.0,135.0,Alan,China Klay,3,5.0,6.0,0.0
0.45585585585585586,0.7686567164179104,82.0,691.0,252.0,172.0,47.0,11.0,87.0,253.0,555.0,103.0,134.0,michaellee0407,Curry Everyday Part II,4,7.0,4.0,0.0
0.49047619047619045,0.7981651376146789,50.0,549.0,271.0,149.0,33.0,31.0,65.0,206.0,420.0,87.0,109.0,Kai,The Baptist,4,7.0,4.0,0.0
0.5322195704057279,0.7416666666666667,65.0,600.0,252.0,155.0,45.0,29.0,58.0,223.0,419.0,89.0,120.0,Eli,Pro-Vax Anti-INJ,5,8.0,2.0,1.0
0.43462897526501765,0.7371794871794872,92.0,699.0,262.0,182.0,38.0,19.0,97.0,246.0,566.0,115.0,156.0,Gary,TO God,5,6.0,5.0,0.0
