FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,teamID,matchupNumber,TOV,FG3M,STL,totalWins,totalLosses,totalTies
0.5,0.7723577235772358,80.0,721.0,268.0,153.0,40.0,33.0,78.0,273.0,546.0,95.0,123.0,Fabio,iHart Radio ,428.l.2784.t.1,0,78.0,80.0,40.0,10.0,1.0,0.0
0.48141263940520446,0.8466666666666667,70.0,715.0,236.0,152.0,31.0,31.0,74.0,259.0,538.0,127.0,150.0,Kayla,NotThanos,428.l.2784.t.9,0,74.0,70.0,31.0,3.0,7.0,1.0
0.5215146299483648,0.8165680473372781,73.0,817.0,244.0,231.0,42.0,26.0,93.0,303.0,581.0,138.0,169.0,Bryan,Balonso Ball,428.l.2784.t.2,1,93.0,73.0,42.0,11.0,0.0,0.0
0.5038167938931297,0.8079470198675497,77.0,727.0,244.0,147.0,26.0,23.0,67.0,264.0,524.0,122.0,151.0,Kai,Bryguy23,428.l.2784.t.3,1,67.0,77.0,26.0,8.0,3.0,0.0
0.4663023679417122,0.7828947368421053,71.0,703.0,244.0,188.0,45.0,30.0,71.0,256.0,549.0,119.0,152.0,Alan,Batmo Beal,428.l.2784.t.4,2,71.0,71.0,45.0,6.0,5.0,0.0
0.48623853211009177,0.7894736842105263,96.0,731.0,223.0,160.0,31.0,25.0,81.0,265.0,545.0,105.0,133.0,Yi Sheng,Stephen hawkings,428.l.2784.t.12,2,81.0,96.0,31.0,3.0,7.0,1.0
0.5264900662251656,0.7657657657657657,15.0,418.0,218.0,104.0,33.0,25.0,32.0,159.0,302.0,85.0,111.0,David,Dumpling Diddlers,428.l.2784.t.5,3,32.0,15.0,33.0,0.0,11.0,0.0
0.48794063079777367,0.8108108108108109,73.0,689.0,267.0,174.0,24.0,43.0,75.0,263.0,539.0,90.0,111.0,Chi Yen,Daryl Morey is a liar ,428.l.2784.t.11,3,75.0,73.0,24.0,7.0,4.0,0.0
0.5066162570888468,0.7426470588235294,50.0,687.0,265.0,133.0,49.0,38.0,68.0,268.0,529.0,101.0,136.0,Eli,The Block Party ,428.l.2784.t.6,4,68.0,50.0,49.0,7.0,4.0,0.0
0.4816,0.7569444444444444,80.0,791.0,240.0,125.0,33.0,31.0,84.0,301.0,625.0,109.0,144.0,michaellee0407,Welcome to Wemby ,428.l.2784.t.8,4,84.0,80.0,33.0,2.0,9.0,0.0
0.471608832807571,0.7733990147783252,97.0,852.0,231.0,188.0,38.0,14.0,92.0,299.0,634.0,157.0,203.0,Gary,Nazel Tov,428.l.2784.t.7,5,92.0,97.0,38.0,4.0,7.0,0.0
0.5,0.8421052631578947,37.0,573.0,195.0,178.0,36.0,16.0,64.0,212.0,424.0,112.0,133.0,Jack,Sengoon Squad,428.l.2784.t.10,5,64.0,37.0,36.0,4.0,7.0,0.0
