FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.43079922027290446,0.8257575757575758,62.0,613.0,215.0,165.0,56.0,25.0,79.0,221.0,513.0,109.0,132.0,Fabio,J Will Made It,0,5.0,6.0,0.0
0.4867986798679868,0.7465437788018433,81.0,833.0,288.0,159.0,31.0,27.0,84.0,295.0,606.0,162.0,217.0,Kayla,NotThanos,0,8.0,3.0,0.0
0.46443514644351463,0.8157894736842105,72.0,609.0,218.0,164.0,41.0,23.0,87.0,222.0,478.0,93.0,114.0,Bryan,Anthony Not Probable Davis,1,3.0,8.0,0.0
0.4437869822485207,0.8248587570621468,75.0,821.0,235.0,132.0,35.0,19.0,80.0,300.0,676.0,146.0,177.0,Alan,China Klay,1,4.0,6.0,1.0
0.5204081632653061,0.8050847457627118,64.0,567.0,189.0,115.0,30.0,31.0,61.0,204.0,392.0,95.0,118.0,Jack,Sengoon Squad,2,2.0,9.0,0.0
0.524300441826215,0.7647058823529411,107.0,1001.0,319.0,177.0,50.0,21.0,108.0,356.0,679.0,182.0,238.0,Gary,Kuzma Nutz,2,11.0,0.0,0.0
0.48878205128205127,0.7924528301886793,84.0,820.0,274.0,194.0,40.0,31.0,86.0,305.0,624.0,126.0,159.0,michaellee0407,Fun Melo,3,9.0,2.0,0.0
0.4782608695652174,0.8417721518987342,74.0,713.0,212.0,180.0,49.0,20.0,74.0,253.0,529.0,133.0,158.0,Yi Sheng,Sochandeeznutz,3,7.0,3.0,1.0
0.5068807339449541,0.7,35.0,561.0,339.0,148.0,49.0,41.0,69.0,221.0,436.0,84.0,120.0,Eli,Dontes Inferno ,4,6.0,4.0,1.0
0.4789762340036563,0.7961783439490446,69.0,718.0,273.0,155.0,35.0,42.0,92.0,262.0,547.0,125.0,157.0,Kai,Bryguy23,4,4.0,6.0,1.0
0.4954128440366973,0.8333333333333334,51.0,440.0,164.0,93.0,28.0,19.0,50.0,162.0,327.0,65.0,78.0,Chi Yen,Sit down Yisheng,5,0.0,11.0,0.0
0.4827586206896552,0.8080808080808081,70.0,790.0,228.0,177.0,30.0,36.0,86.0,280.0,580.0,160.0,198.0,David,Dumpling Diddlers,5,5.0,6.0,0.0
