FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.42201834862385323,0.7857142857142857,58.0,617.0,231.0,134.0,43.0,21.0,73.0,230.0,545.0,99.0,126.0,Fabio,FireStevenSilas ,0,5.0,5.0,1.0
0.4984894259818731,0.9032258064516129,62.0,448.0,173.0,70.0,23.0,16.0,46.0,165.0,331.0,56.0,62.0,Chi Yen,Sit down Yisheng,0,0.0,11.0,0.0
0.48490945674044267,0.8145695364238411,58.0,663.0,281.0,156.0,47.0,28.0,81.0,241.0,497.0,123.0,151.0,Bryan,Anthony Probable Davis,1,10.0,1.0,0.0
0.5010706638115632,0.7398373983739838,77.0,636.0,262.0,133.0,42.0,17.0,83.0,234.0,467.0,91.0,123.0,michaellee0407,Hela give me your light ,1,4.0,7.0,0.0
0.4676145339652449,0.8258426966292135,90.0,829.0,199.0,112.0,36.0,19.0,77.0,296.0,633.0,147.0,178.0,Alan,China Klay,2,5.0,6.0,0.0
0.5378973105134475,0.7008547008547008,34.0,556.0,279.0,132.0,36.0,41.0,74.0,220.0,409.0,82.0,117.0,Eli,MarketOverHuerted ,2,4.0,7.0,0.0
0.41187384044526903,0.7933884297520661,88.0,628.0,176.0,121.0,48.0,21.0,78.0,222.0,539.0,96.0,121.0,Jack,Sengoon Squad,3,2.0,8.0,1.0
0.4806201550387597,0.8194444444444444,63.0,677.0,206.0,140.0,28.0,16.0,83.0,248.0,516.0,118.0,144.0,Kai,Bryguy23,3,3.0,8.0,0.0
0.48717948717948717,0.8010471204188482,78.0,801.0,298.0,142.0,34.0,20.0,115.0,285.0,585.0,153.0,191.0,Kayla,NotThanos,4,7.0,4.0,0.0
0.5045871559633027,0.8469387755102041,77.0,600.0,179.0,190.0,42.0,14.0,76.0,220.0,436.0,83.0,98.0,Yi Sheng,Aleksej Pokuševski,4,9.0,1.0,1.0
0.4868189806678383,0.7673267326732673,75.0,784.0,254.0,190.0,43.0,23.0,98.0,277.0,569.0,155.0,202.0,Gary,Kuzma Nutz,5,8.0,2.0,1.0
0.47019867549668876,0.8518518518518519,60.0,812.0,235.0,189.0,39.0,25.0,116.0,284.0,604.0,184.0,216.0,David,Dumpling Diddlers,5,7.0,4.0,0.0
