FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.47884187082405344,0.8102189781021898,54.0,595.0,209.0,127.0,28.0,20.0,84.0,215.0,449.0,111.0,137.0,Fabio,Mathletes ,0,3.0,8.0,0.0
0.4605809128630705,0.8609271523178808,60.0,634.0,212.0,165.0,42.0,15.0,102.0,222.0,482.0,130.0,151.0,Yi Sheng,Yi Shengs Yaks,0,8.0,3.0,0.0
0.459954233409611,0.824,51.0,556.0,226.0,150.0,44.0,26.0,71.0,201.0,437.0,103.0,125.0,Bryan,BalonsoBall,1,8.0,3.0,0.0
0.45614035087719296,0.7769230769230769,69.0,638.0,174.0,159.0,32.0,23.0,73.0,234.0,513.0,101.0,130.0,David,Dumpling Diddlers,1,4.0,4.0,3.0
0.48616600790513836,0.7633587786259542,68.0,660.0,227.0,112.0,32.0,29.0,74.0,246.0,506.0,100.0,131.0,Alan,China Klay,2,8.0,2.0,1.0
0.46774193548387094,0.7426470588235294,59.0,566.0,230.0,129.0,51.0,30.0,72.0,203.0,434.0,101.0,136.0,Jack,Tatum Tots,2,10.0,0.0,1.0
0.48717948717948717,0.7744360902255639,59.0,618.0,187.0,103.0,33.0,24.0,64.0,228.0,468.0,103.0,133.0,michaellee0407,Flat Earth Believers,3,4.0,6.0,1.0
0.44763860369609854,0.8313253012048193,60.0,634.0,215.0,91.0,43.0,25.0,73.0,218.0,487.0,138.0,166.0,Kai,Zamn Zion,3,6.0,4.0,1.0
0.4876543209876543,0.72,44.0,414.0,188.0,90.0,16.0,25.0,52.0,158.0,324.0,54.0,75.0,Kayla,NotThanos,4,1.0,10.0,0.0
0.4478178368121442,0.7777777777777778,54.0,680.0,276.0,140.0,34.0,23.0,75.0,236.0,527.0,154.0,198.0,Gary,Kuzma Nutz,4,6.0,4.0,1.0
0.5243055555555556,0.6972477064220184,19.0,397.0,222.0,111.0,26.0,27.0,63.0,151.0,288.0,76.0,109.0,Eli,Regular Season Mode Activated,5,4.0,7.0,0.0
0.46953405017921146,0.7076923076923077,41.0,349.0,124.0,62.0,20.0,21.0,41.0,131.0,279.0,46.0,65.0,Chi Yen,Sit down Yisheng,5,0.0,11.0,0.0
