FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.4735915492957746,0.8045977011494253,65.0,743.0,242.0,160.0,48.0,19.0,90.0,269.0,568.0,140.0,174.0,Fabio,Ice Tre Da Gang ,0,6.0,5.0,0.0
0.4878048780487805,0.8235294117647058,70.0,702.0,205.0,110.0,34.0,12.0,77.0,260.0,533.0,112.0,136.0,Alan,China Klay,0,3.0,8.0,0.0
0.5507692307692308,0.8431372549019608,34.0,478.0,211.0,119.0,41.0,40.0,66.0,179.0,325.0,86.0,102.0,Bryan,Trash Bagley ,1,7.0,4.0,0.0
0.467005076142132,0.8869565217391304,43.0,513.0,178.0,201.0,38.0,17.0,73.0,184.0,394.0,102.0,115.0,Yi Sheng,PokusEASON,1,4.0,7.0,0.0
0.48394495412844035,0.855072463768116,53.0,593.0,215.0,124.0,38.0,36.0,79.0,211.0,436.0,118.0,138.0,Jack,Sengoon Squad,2,5.0,6.0,0.0
0.4933993399339934,0.7951807228915663,73.0,803.0,277.0,180.0,38.0,21.0,103.0,299.0,606.0,132.0,166.0,Kayla,NotThanos,2,8.0,3.0,0.0
0.5078260869565218,0.6956521739130435,86.0,766.0,245.0,148.0,46.0,23.0,86.0,292.0,575.0,96.0,138.0,michaellee0407,Hela give me your light ,3,10.0,1.0,0.0
0.44570502431118314,0.882051282051282,62.0,784.0,186.0,178.0,26.0,21.0,76.0,275.0,617.0,172.0,195.0,David,Dumpling Diddlers,3,6.0,4.0,1.0
0.48700173310225303,0.7272727272727273,83.0,757.0,280.0,171.0,32.0,10.0,98.0,281.0,577.0,112.0,154.0,Gary,Kuzma Nutz,4,4.0,7.0,0.0
0.5173116089613035,0.7710843373493976,54.0,690.0,304.0,164.0,53.0,43.0,87.0,254.0,491.0,128.0,166.0,Eli,MarketOverHuerted ,4,10.0,1.0,0.0
0.463519313304721,0.82,36.0,293.0,104.0,39.0,24.0,26.0,30.0,108.0,233.0,41.0,50.0,Chi Yen,Sit down Yisheng,5,0.0,11.0,0.0
0.4731800766283525,0.7699115044247787,75.0,656.0,227.0,158.0,29.0,21.0,100.0,247.0,522.0,87.0,113.0,Kai,Mo Murrays Mo Problems,5,2.0,8.0,1.0
