FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,teamID,matchupNumber,TOV,FG3M,STL,totalWins,totalLosses,totalTies
0.5208333333333334,0.7804878048780488,62.0,690.0,268.0,109.0,29.0,22.0,79.0,250.0,480.0,128.0,164.0,Fabio,G-League Ignite,428.l.2784.t.1,0,79.0,62.0,29.0,3.0,8.0,0.0
0.4272930648769575,0.7832167832167832,47.0,541.0,200.0,162.0,28.0,24.0,74.0,191.0,447.0,112.0,143.0,Bryan,Anthony Not Probable Davis,428.l.2784.t.2,0,74.0,47.0,28.0,1.0,10.0,0.0
0.49385245901639346,0.7821782178217822,53.0,614.0,274.0,134.0,41.0,32.0,81.0,241.0,488.0,79.0,101.0,Kai,Bryguy23,428.l.2784.t.3,1,81.0,53.0,41.0,5.0,6.0,0.0
0.4625,0.75,21.0,362.0,196.0,117.0,39.0,16.0,60.0,148.0,320.0,45.0,60.0,David,Dumpling Diddlers,428.l.2784.t.5,1,60.0,21.0,39.0,0.0,11.0,0.0
0.5084745762711864,0.8421052631578947,57.0,617.0,225.0,172.0,34.0,28.0,65.0,240.0,472.0,80.0,95.0,Alan,China Klay,428.l.2784.t.4,2,65.0,57.0,34.0,6.0,4.0,1.0
0.44878048780487806,0.7015706806282722,85.0,771.0,226.0,214.0,45.0,20.0,100.0,276.0,615.0,134.0,191.0,Gary,Nazel Tov,428.l.2784.t.7,2,100.0,85.0,45.0,5.0,6.0,0.0
0.5232067510548524,0.75,70.0,671.0,259.0,102.0,31.0,54.0,56.0,248.0,474.0,105.0,140.0,Eli,The Block Party ,428.l.2784.t.6,3,56.0,70.0,31.0,8.0,3.0,0.0
0.45441176470588235,0.8159509202453987,95.0,846.0,278.0,215.0,48.0,32.0,123.0,309.0,680.0,133.0,163.0,Yi Sheng,Sochandeeznutz,428.l.2784.t.12,3,123.0,95.0,48.0,11.0,0.0,0.0
0.4768211920529801,0.8128654970760234,79.0,794.0,258.0,145.0,48.0,38.0,77.0,288.0,604.0,139.0,171.0,michaellee0407,Shooters shoot ,428.l.2784.t.8,4,77.0,79.0,48.0,10.0,1.0,0.0
0.4407114624505929,0.7815126050420168,65.0,604.0,276.0,133.0,41.0,25.0,80.0,223.0,506.0,93.0,119.0,Kayla,NotThanos,428.l.2784.t.9,4,80.0,65.0,41.0,3.0,8.0,0.0
0.4990990990990991,0.8,86.0,744.0,225.0,204.0,54.0,26.0,105.0,277.0,555.0,104.0,130.0,Jack,Sengoon Squad,428.l.2784.t.10,5,105.0,86.0,54.0,8.0,2.0,1.0
0.49080882352941174,0.7885714285714286,66.0,738.0,204.0,136.0,33.0,34.0,93.0,267.0,544.0,138.0,175.0,Chi Yen,Daryl Morey is a liar ,428.l.2784.t.11,5,93.0,66.0,33.0,5.0,6.0,0.0
