FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.4716312056737589,0.8242424242424242,60.0,728.0,232.0,183.0,51.0,18.0,86.0,266.0,564.0,136.0,165.0,Fabio,Cant Ball On Sundays ,0,3.0,7.0,1.0
0.45571955719557194,0.7919463087248322,66.0,678.0,236.0,204.0,51.0,26.0,93.0,247.0,542.0,118.0,149.0,Yi Sheng,Sochandeeznutz,0,3.0,7.0,1.0
0.44655581947743467,0.7559055118110236,59.0,531.0,198.0,173.0,36.0,20.0,75.0,188.0,421.0,96.0,127.0,Bryan,Anthony Not Probable Davis,1,1.0,10.0,0.0
0.4606741573033708,0.8177966101694916,80.0,847.0,235.0,189.0,38.0,32.0,107.0,287.0,623.0,193.0,236.0,David,Dumpling Diddlers,1,7.0,4.0,0.0
0.5079365079365079,0.8343949044585988,79.0,786.0,186.0,101.0,32.0,21.0,65.0,288.0,567.0,131.0,157.0,Alan,China Klay,2,4.0,6.0,1.0
0.45265151515151514,0.8194444444444444,62.0,658.0,270.0,147.0,47.0,39.0,58.0,239.0,528.0,118.0,144.0,Jack,Sengoon Squad,2,6.0,5.0,0.0
0.4370015948963317,0.7610062893081762,79.0,748.0,302.0,167.0,49.0,31.0,70.0,274.0,627.0,121.0,159.0,michaellee0407,Melo Melo ,3,6.0,4.0,1.0
0.5017241379310344,0.7731958762886598,88.0,820.0,309.0,183.0,35.0,31.0,105.0,291.0,580.0,150.0,194.0,Kai,Bryguy23,3,7.0,4.0,0.0
0.47665056360708535,0.7916666666666666,102.0,865.0,302.0,145.0,34.0,36.0,97.0,296.0,621.0,171.0,216.0,Kayla,NotThanos,4,8.0,3.0,0.0
0.46078431372549017,0.8089887640449438,69.0,943.0,316.0,184.0,40.0,22.0,101.0,329.0,714.0,216.0,267.0,Gary,Kuzma Nutz,4,10.0,1.0,0.0
0.5268817204301075,0.7540983606557377,38.0,620.0,356.0,138.0,60.0,44.0,76.0,245.0,465.0,92.0,122.0,Eli,Taking Grant Proposals ,5,9.0,2.0,0.0
0.4900662251655629,0.863013698630137,39.0,398.0,147.0,69.0,22.0,16.0,31.0,148.0,302.0,63.0,73.0,Chi Yen,Sit down Yisheng,5,0.0,11.0,0.0
