FG%,FT%,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,manager,teamName,matchupNumber,totalWins,totalLosses,totalTies
0.4792626728110599,0.764367816091954,83.0,840.0,245.0,199.0,57.0,34.0,112.0,312.0,651.0,133.0,174.0,Fabio,Bring Me A Shot ,0,6.0,4.0,1.0
0.4632952691680261,0.66875,62.0,737.0,419.0,182.0,58.0,45.0,93.0,284.0,613.0,107.0,160.0,Eli,Pro-Vax Anti-INJ,0,7.0,3.0,1.0
0.5034965034965035,0.7727272727272727,57.0,591.0,256.0,128.0,47.0,25.0,63.0,216.0,429.0,102.0,132.0,Kayla,NotThanos,1,1.0,10.0,0.0
0.4460227272727273,0.8217391304347826,92.0,909.0,268.0,207.0,52.0,27.0,95.0,314.0,704.0,189.0,230.0,michaellee0407,Curry Everyday ,1,8.0,3.0,0.0
0.45554035567715456,0.7842323651452282,84.0,939.0,314.0,187.0,48.0,27.0,104.0,333.0,731.0,189.0,241.0,Yi Sheng,Davids Fantastic Team,2,6.0,5.0,0.0
0.47163695299837927,0.8308823529411765,87.0,782.0,259.0,176.0,34.0,28.0,103.0,291.0,617.0,113.0,136.0,Jack,He boomed me,2,3.0,8.0,0.0
0.4440619621342513,0.8035714285714286,85.0,736.0,254.0,130.0,42.0,34.0,78.0,258.0,581.0,135.0,168.0,Bryan,Balonso Ball,3,1.0,8.0,2.0
0.502803738317757,0.725609756097561,51.0,708.0,283.0,169.0,42.0,32.0,75.0,269.0,535.0,119.0,164.0,David,Yi Shengs Playoff Hopefuls,3,1.0,9.0,1.0
0.45322793148880103,0.7230769230769231,91.0,920.0,327.0,178.0,46.0,29.0,110.0,344.0,759.0,141.0,195.0,Gary,TO God,4,5.0,6.0,0.0
0.5074626865671642,0.7416666666666667,86.0,876.0,349.0,163.0,46.0,31.0,81.0,306.0,603.0,178.0,240.0,Alan,China Klay,4,10.0,1.0,0.0
0.49568221070811747,0.7099236641221374,77.0,744.0,341.0,148.0,56.0,35.0,93.0,287.0,579.0,93.0,131.0,Kai,The Baptist,5,8.0,2.0,1.0
0.4896449704142012,0.8375634517766497,67.0,894.0,269.0,221.0,43.0,24.0,91.0,331.0,676.0,165.0,197.0,Chi Yen,Sit down Yisheng,5,7.0,4.0,0.0
